Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;23/10/2010;234;Pacos Ferreira;0;Beira Mar;1;1;D;2;3.2;3.9;2.39;1.52;94;
2010;23/10/2010;0;Setubal;224;Guimaraes;2;1;H;3.1;3.1;2.38;2.38;1.52;94;
2010;23/10/2010;0;Sp Braga;807;Olhanense;3;1;H;1.62;3.75;5.5;2.18;1.63;94;
2010;24/10/2010;214;Maritimo;0;Naval;1;0;H;1.85;3.4;4.33;2.36;1.54;94;
2010;24/10/2010;216;Portimonense;211;Benfica;0;1;A;7.5;4.5;1.4;2.03;1.74;94;
2010;24/10/2010;0;Sp Lisbon;226;Rio Ave;1;0;H;1.4;4.33;8;2.07;1.71;94;
2010;25/10/2010;0;Porto;0;Leiria;5;1;H;1.2;6.25;13;1.68;2.11;94;
2010;29/10/2010;211;Benfica;234;Pacos Ferreira;2;0;H;1.22;5.75;13;1.71;2.08;94;
2010;30/10/2010;239;Academica;0;Porto;0;1;A;7;3.8;1.5;1.81;1.95;94;
2010;30/10/2010;226;Rio Ave;0;Sp Braga;2;0;H;4.5;3.4;1.83;2.28;1.56;94;
2010;31/10/2010;0;Beira Mar;0;Naval;3;1;H;2.2;3.1;3.4;2.45;1.51;94;
2010;31/10/2010;0;Leiria;0;Sp Lisbon;1;2;A;4.2;3.25;1.91;2.23;1.6;94;
2010;31/10/2010;225;Nacional;0;Setubal;1;0;H;1.75;3.3;5;2.24;1.59;94;
2010;31/10/2010;807;Olhanense;214;Maritimo;1;1;D;2.4;3.1;3;2.44;1.51;94;
2010;01/11/2010;224;Guimaraes;216;Portimonense;2;0;H;1.65;3.6;5.5;2.19;1.62;94;
2010;05/11/2010;0;Setubal;226;Rio Ave;3;3;D;2.38;3;3.25;2.47;1.5;94;
2010;06/11/2010;234;Pacos Ferreira;225;Nacional;0;1;A;2.4;3.1;3.1;2.3;1.55;94;
2010;06/11/2010;216;Portimonense;239;Academica;2;2;D;2.9;3.1;2.5;2.28;1.56;94;
2010;07/11/2010;214;Maritimo;0;Leiria;1;1;D;1.91;3.25;4.2;2.44;1.51;94;
2010;07/11/2010;0;Naval;807;Olhanense;1;1;D;2.7;3;2.8;2.45;1.5;94;
2010;07/11/2010;0;Porto;211;Benfica;5;0;H;1.83;3.5;4.33;1.99;1.77;94;
2010;07/11/2010;0;Sp Braga;0;Beira Mar;2;3;A;1.5;4;7;2.07;1.71;94;
2010;08/11/2010;0;Sp Lisbon;224;Guimaraes;2;3;A;1.53;3.8;6.5;2.08;1.7;94;
2010;12/11/2010;225;Nacional;214;Maritimo;0;0;D;2.25;3.2;3.25;2.36;1.55;94;
2010;13/11/2010;239;Academica;0;Sp Lisbon;1;2;A;3.4;3.2;2.15;2.16;1.65;94;
2010;13/11/2010;224;Guimaraes;0;Sp Braga;2;1;H;2.5;3.2;2.8;2.3;1.56;94;
2010;14/11/2010;211;Benfica;0;Naval;4;0;H;1.2;6;14;1.61;2.21;94;
2010;14/11/2010;0;Leiria;0;Setubal;1;0;H;1.9;3.25;4.2;2.35;1.54;94;
2010;14/11/2010;807;Olhanense;0;Beira Mar;1;1;D;2.1;3.2;3.6;2.34;1.54;94;
2010;14/11/2010;0;Porto;216;Portimonense;2;0;H;1.14;7;19;1.44;2.63;94;
2010;14/11/2010;226;Rio Ave;234;Pacos Ferreira;3;1;H;2.2;3.2;3.3;2.42;1.51;94;
2010;26/11/2010;0;Setubal;239;Academica;0;1;A;2.88;3.2;2.5;2.35;1.54;94;
2010;27/11/2010;214;Maritimo;224;Guimaraes;2;0;H;2.6;3.1;2.75;2.4;1.52;94;
2010;27/11/2010;234;Pacos Ferreira;807;Olhanense;1;0;H;2.2;3.1;3.4;2.41;1.51;94;
2010;27/11/2010;0;Sp Lisbon;0;Porto;1;1;D;3.8;3.25;2;2.08;1.72;94;
2010;28/11/2010;0;Beira Mar;211;Benfica;1;3;A;7;3.7;1.53;1.91;1.86;94;
2010;28/11/2010;0;Naval;226;Rio Ave;0;1;A;2.5;3.2;2.88;2.4;1.52;94;
2010;28/11/2010;0;Sp Braga;225;Nacional;2;0;H;1.7;3.4;5.5;2.16;1.63;94;
2010;29/11/2010;216;Portimonense;0;Leiria;1;2;A;2.9;3.1;2.5;2.34;1.54;94;
2010;03/12/2010;211;Benfica;807;Olhanense;2;0;H;1.2;6;15;1.6;2.23;94;
2010;04/12/2010;224;Guimaraes;234;Pacos Ferreira;1;1;D;1.73;3.5;5;2.31;1.55;94;
2010;04/12/2010;0;Leiria;0;Sp Braga;3;1;H;3.25;3.1;2.3;2.29;1.56;94;
2010;05/12/2010;216;Portimonense;0;Sp Lisbon;1;3;A;6.5;3.6;1.57;2.07;1.72;94;
2010;05/12/2010;226;Rio Ave;0;Beira Mar;1;1;D;2.1;3.1;3.75;2.43;1.51;94;
2010;06/12/2010;0;Porto;0;Setubal;1;0;H;1.14;7;19;1.56;2.31;94;
2010;07/12/2010;225;Nacional;0;Naval;2;1;H;1.62;3.6;6;2.26;1.58;94;
2010;08/12/2010;239;Academica;214;Maritimo;1;5;A;2;3.25;3.5;2.21;1.6;94;
2010;17/12/2010;0;Sp Braga;239;Academica;5;0;H;1.65;3.6;5.5;2.16;1.65;94;
2010;18/12/2010;0;Beira Mar;224;Guimaraes;3;2;H;2.7;3;2.8;2.36;1.53;94;
2010;18/12/2010;211;Benfica;226;Rio Ave;5;2;H;1.2;6;15;1.68;2.11;94;
2010;19/12/2010;214;Maritimo;216;Portimonense;1;1;D;1.6;3.6;6;2.23;1.59;94;
2010;19/12/2010;0;Naval;0;Leiria;0;3;A;2.75;3;2.7;2.48;1.49;94;
2010;19/12/2010;807;Olhanense;225;Nacional;0;0;D;2.63;3;2.88;2.45;1.5;94;
2010;19/12/2010;234;Pacos Ferreira;0;Porto;0;3;A;8;4;1.44;1.96;1.81;94;
2010;20/12/2010;0;Setubal;0;Sp Lisbon;0;3;A;5.25;3.6;1.67;2.12;1.65;94;
