Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;28/11/2010;162;Werder Bremen;186;St Pauli;3;0;H;1.75;3.75;4.5;1.57;2.3;78;
2010;03/12/2010;186;St Pauli;745;Kaiserslautern;1;0;H;2.4;3.4;2.8;1.92;1.86;78;
2010;04/12/2010;169;Ein Frankfurt;164;Mainz;2;1;H;2.2;3.2;3.4;1.94;1.84;78;
2010;04/12/2010;160;Freiburg;175;Hamburg;1;0;H;3;3.4;2.3;1.79;1.99;78;
2010;04/12/2010;163;M'gladbach;166;Hannover;1;2;A;2.25;3.4;3.1;1.6;2.24;78;
2010;04/12/2010;174;Schalke 04;157;Bayern Munich;2;0;H;3.4;3.4;2.1;1.8;1.98;78;
2010;04/12/2010;172;Stuttgart;167;Hoffenheim;1;1;D;2.2;3.5;3.1;1.65;2.19;78;
2010;04/12/2010;161;Wolfsburg;162;Werder Bremen;0;0;D;2;3.6;3.5;1.5;2.51;78;
2010;05/12/2010;168;Leverkusen;192;FC Koln;3;2;H;1.4;4.5;8;1.64;2.17;78;
2010;05/12/2010;171;Nurnberg;165;Dortmund;0;2;A;4.5;3.75;1.73;1.68;2.15;78;
2010;10/12/2010;166;Hannover;172;Stuttgart;2;1;H;2.4;3.4;2.8;1.66;2.19;78;
2010;11/12/2010;157;Bayern Munich;186;St Pauli;3;0;H;1.2;6.5;13;1.44;2.64;78;
2010;11/12/2010;165;Dortmund;162;Werder Bremen;2;0;H;1.57;4.2;5.25;1.5;2.48;78;
2010;11/12/2010;192;FC Koln;169;Ein Frankfurt;1;0;H;2.38;3.4;2.88;1.87;1.9;78;
2010;11/12/2010;175;Hamburg;168;Leverkusen;2;4;A;2.5;3.3;2.75;1.83;1.95;78;
2010;11/12/2010;167;Hoffenheim;171;Nurnberg;1;1;D;1.62;3.8;5.5;1.74;2.06;78;
2010;11/12/2010;745;Kaiserslautern;161;Wolfsburg;0;0;D;2.5;3.3;2.75;1.72;2.08;78;
2010;12/12/2010;160;Freiburg;163;M'gladbach;3;0;H;1.91;3.6;3.8;1.63;2.22;78;
