Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;02/10/2010;714;Gimnastic;0;Xerez;0;2;A;2.6;3.1;2.8;2.23;1.59;141;
2010;02/10/2010;726;Huesca;0;Celta;1;2;A;2.6;3.1;2.8;2.31;1.55;141;
2010;02/10/2010;0;Recreativo;534;Las Palmas;1;1;D;2.38;3.1;3.1;2.22;1.59;141;
2010;03/10/2010;711;Alcorcon;0;Vallecano;2;0;H;3.1;3.1;2.4;2.01;1.75;141;
2010;03/10/2010;713;Cordoba;712;Barcelona B;2;0;H;2.6;3.1;2.8;2.08;1.67;141;
2010;03/10/2010;715;Granada;547;Girona;2;1;H;2.15;3.2;3.4;2.15;1.64;141;
2010;03/10/2010;717;Numancia;797;Elche;2;0;H;2.2;3.1;3.5;2.2;1.61;141;
2010;03/10/2010;719;Tenerife;5262;Cartagena;1;1;D;2.2;3.1;3.5;2.2;1.6;141;
2010;04/10/2010;720;Valladolid;722;Albacete;1;1;D;1.6;3.6;6;2.11;1.66;141;
2010;09/10/2010;5262;Cartagena;714;Gimnastic;2;2;D;1.91;3.25;4.2;2.15;1.63;141;
2010;09/10/2010;0;Celta;711;Alcorcon;3;0;H;1.75;3.4;5;2.12;1.65;141;
2010;09/10/2010;797;Elche;722;Albacete;1;0;H;1.91;3.25;4.2;2.13;1.65;141;
2010;09/10/2010;534;Las Palmas;0;Betis;2;2;D;3.25;3;2.38;2.11;1.66;141;
2010;09/10/2010;728;Vallecano;0;Villarreal B;3;0;H;1.73;3.4;5.25;1.83;1.93;141;
2010;10/10/2010;712;Barcelona B;719;Tenerife;3;1;H;2.1;3.2;3.6;2.03;1.74;141;
2010;10/10/2010;547;Girona;0;Recreativo;0;0;D;2.4;2.9;3.25;2.2;1.61;141;
2010;10/10/2010;717;Numancia;713;Cordoba;1;1;D;2;3.2;4;2.21;1.6;141;
2010;10/10/2010;4907;Ponferradina;720;Valladolid;1;1;D;3.75;3.2;2.05;2.04;1.72;141;
2010;10/10/2010;0;Salamanca;715;Granada;1;2;A;2.1;3.1;3.75;2.28;1.58;141;
2010;10/10/2010;0;Xerez;726;Huesca;1;3;A;1.73;3.25;5.5;2.2;1.6;141;
2010;15/10/2010;0;Recreativo;0;Salamanca;0;2;A;2.25;3.1;3.3;2.24;1.59;141;
2010;16/10/2010;722;Albacete;4907;Ponferradina;0;1;A;1.8;3.3;4.75;2.11;1.66;141;
2010;16/10/2010;711;Alcorcon;0;Xerez;3;1;H;2.5;3;3;2.19;1.62;141;
2010;16/10/2010;0;Betis;547;Girona;2;1;H;1.4;4.4;8;1.9;1.85;141;
2010;16/10/2010;714;Gimnastic;712;Barcelona B;1;1;D;2.5;3.1;2.88;2.12;1.65;141;
2010;16/10/2010;726;Huesca;5262;Cartagena;0;0;D;2.5;3.1;2.88;2.22;1.6;141;
2010;16/10/2010;9595;Villarreal B;0;Celta;2;2;D;2.65;3.1;2.7;2.11;1.66;141;
2010;17/10/2010;713;Cordoba;797;Elche;0;0;D;2.3;3.1;3.3;2.19;1.61;141;
2010;17/10/2010;715;Granada;0;Vallecano;1;1;D;2.88;3.1;2.5;2.11;1.68;141;
2010;17/10/2010;719;Tenerife;717;Numancia;1;1;D;2.05;3.2;3.75;2.11;1.66;141;
