Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;
04/01/2012;556;Man United;0;3;0;H;
11/01/2012;8560;Everton;0;2;0;H;
14/01/2012;8560;Everton;0;1;1;D;
14/01/2012;535;Fulham;0;3;1;H;
14/01/2012;589;Sunderland;0;1;0;H;
14/01/2012;0;Stoke;0;0;0;D;
14/01/2012;502;Bolton;0;3;0;H;
14/01/2012;600;Wolves;0;1;1;D;
14/01/2012;565;Norwich;0;1;2;A;
15/01/2012;18619;QPR;0;1;0;H;
15/01/2012;494;Arsenal;0;3;2;H;
16/01/2012;555;Man City;0;0;1;A;
21/01/2012;550;Liverpool;0;3;1;H;
21/01/2012;500;Blackburn;0;1;1;D;
21/01/2012;562;Newcastle;0;5;2;H;
21/01/2012;519;Chelsea;0;0;0;D;
21/01/2012;599;Wigan;0;3;1;H;
21/01/2012;597;West Brom;0;1;2;A;
21/01/2012;12273;Swansea;0;2;0;H;
21/01/2012;495;Aston Villa;0;2;3;A;
22/01/2012;556;Man United;0;1;2;A;
22/01/2012;593;Tottenham;0;3;2;H;
31/01/2012;555;Man City;0;1;0;H;
31/01/2012;0;Stoke;0;2;0;H;
31/01/2012;519;Chelsea;0;1;1;D;
31/01/2012;599;Wigan;0;3;1;H;
31/01/2012;550;Liverpool;0;0;3;A;
01/02/2012;18619;QPR;0;2;2;D;
01/02/2012;562;Newcastle;0;0;2;A;
01/02/2012;494;Arsenal;0;0;0;D;
01/02/2012;597;West Brom;0;1;1;D;
01/02/2012;565;Norwich;0;3;0;H;
04/02/2012;500;Blackburn;0;7;1;H;
04/02/2012;535;Fulham;0;3;0;H;
04/02/2012;502;Bolton;0;2;0;H;
04/02/2012;600;Wolves;0;1;2;A;
04/02/2012;589;Sunderland;0;0;1;A;
04/02/2012;12273;Swansea;0;1;2;A;
04/02/2012;8560;Everton;0;1;1;D;
05/02/2012;556;Man United;0;3;3;D;
05/02/2012;495;Aston Villa;0;2;1;H;
06/02/2012;593;Tottenham;0;0;0;D;
11/02/2012;18619;QPR;0;3;2;H;
11/02/2012;599;Wigan;0;1;2;A;
11/02/2012;519;Chelsea;0;2;0;H;
11/02/2012;0;Stoke;0;2;1;H;
11/02/2012;550;Liverpool;0;2;1;H;
11/02/2012;494;Arsenal;0;1;2;A;
11/02/2012;565;Norwich;0;2;3;A;
11/02/2012;562;Newcastle;0;5;0;H;
12/02/2012;555;Man City;0;0;1;A;
12/02/2012;597;West Brom;0;1;5;A;
25/02/2012;502;Bolton;0;3;0;H;
25/02/2012;500;Blackburn;0;3;0;H;
25/02/2012;600;Wolves;0;2;2;D;
25/02/2012;535;Fulham;0;0;1;A;
25/02/2012;589;Sunderland;0;4;0;H;
25/02/2012;495;Aston Villa;0;0;0;D;
26/02/2012;593;Tottenham;0;5;2;H;
26/02/2012;556;Man United;0;1;2;A;
26/02/2012;12273;Swansea;0;2;0;H;
03/03/2012;495;Aston Villa;0;1;1;D;
03/03/2012;494;Arsenal;0;1;2;A;
03/03/2012;502;Bolton;0;2;0;H;
03/03/2012;8560;Everton;0;1;1;D;
03/03/2012;565;Norwich;0;1;0;H;
03/03/2012;519;Chelsea;0;1;0;H;
03/03/2012;12273;Swansea;0;0;2;A;
04/03/2012;600;Wolves;0;5;0;H;
04/03/2012;589;Sunderland;0;1;1;D;
04/03/2012;556;Man United;0;1;3;A;
10/03/2012;535;Fulham;0;1;0;H;
10/03/2012;18619;QPR;0;2;1;H;
10/03/2012;0;Stoke;0;1;0;H;
10/03/2012;593;Tottenham;0;1;0;H;
10/03/2012;550;Liverpool;0;1;0;H;
10/03/2012;500;Blackburn;0;0;2;A;
11/03/2012;597;West Brom;0;2;0;H;
11/03/2012;599;Wigan;0;1;1;D;
11/03/2012;555;Man City;0;1;0;H;
12/03/2012;562;Newcastle;0;2;1;H;
13/03/2012;8560;Everton;0;3;0;H;
17/03/2012;12273;Swansea;0;0;3;A;
17/03/2012;597;West Brom;0;1;1;D;
18/03/2012;565;Norwich;0;1;0;H;
18/03/2012;556;Man United;0;0;5;A;
20/03/2012;589;Sunderland;0;2;0;H;
21/03/2012;494;Arsenal;0;0;1;A;
21/03/2012;519;Chelsea;0;2;1;H;
21/03/2012;550;Liverpool;0;3;2;H;
21/03/2012;0;Stoke;0;1;1;D;
24/03/2012;495;Aston Villa;0;3;0;H;
24/03/2012;500;Blackburn;0;2;1;H;
24/03/2012;593;Tottenham;0;0;0;D;
24/03/2012;599;Wigan;0;1;2;A;
24/03/2012;600;Wolves;0;2;1;H;
24/03/2012;555;Man City;0;1;1;D;
24/03/2012;18619;QPR;0;3;1;H;
24/03/2012;8560;Everton;0;0;2;A;
25/03/2012;562;Newcastle;0;1;3;A;
26/03/2012;535;Fulham;0;1;0;H;
31/03/2012;519;Chelsea;0;2;4;A;
31/03/2012;597;West Brom;0;2;0;H;
31/03/2012;565;Norwich;0;2;1;H;
31/03/2012;589;Sunderland;0;3;3;D;
31/03/2012;494;Arsenal;0;2;1;H;
31/03/2012;0;Stoke;0;2;0;H;
31/03/2012;502;Bolton;0;2;3;A;
01/04/2012;550;Liverpool;0;2;0;H;
01/04/2012;12273;Swansea;0;3;1;H;
02/04/2012;556;Man United;0;0;2;A;
06/04/2012;562;Newcastle;0;0;2;A;
07/04/2012;535;Fulham;0;0;3;A;
07/04/2012;599;Wigan;0;2;1;H;
07/04/2012;495;Aston Villa;0;1;1;D;
07/04/2012;8560;Everton;0;2;2;D;
07/04/2012;600;Wolves;0;2;1;H;
07/04/2012;593;Tottenham;0;0;0;D;
07/04/2012;500;Blackburn;0;3;0;H;
08/04/2012;555;Man City;0;1;0;H;
08/04/2012;18619;QPR;0;2;0;H;
09/04/2012;0;Stoke;0;1;1;D;
09/04/2012;589;Sunderland;0;4;0;H;
09/04/2012;519;Chelsea;0;1;1;D;
09/04/2012;502;Bolton;0;2;0;H;
09/04/2012;565;Norwich;0;1;2;A;
10/04/2012;550;Liverpool;0;2;3;A;
11/04/2012;597;West Brom;0;4;0;H;
11/04/2012;12273;Swansea;0;3;0;H;
11/04/2012;556;Man United;0;1;0;H;
11/04/2012;494;Arsenal;0;0;3;A;
14/04/2012;555;Man City;0;1;6;A;
14/04/2012;600;Wolves;0;0;0;D;
14/04/2012;500;Blackburn;0;3;0;H;
14/04/2012;18619;QPR;0;1;0;H;
15/04/2012;495;Aston Villa;0;4;0;H;
16/04/2012;599;Wigan;0;1;2;A;
21/04/2012;519;Chelsea;0;0;0;D;
21/04/2012;589;Sunderland;0;0;0;D;
21/04/2012;565;Norwich;0;2;0;H;
21/04/2012;12273;Swansea;0;1;1;D;
21/04/2012;599;Wigan;0;2;1;H;
21/04/2012;0;Stoke;0;3;0;H;
21/04/2012;593;Tottenham;0;1;0;H;
22/04/2012;597;West Brom;0;0;1;A;
22/04/2012;8560;Everton;0;4;4;D;
22/04/2012;555;Man City;0;0;2;A;
24/04/2012;502;Bolton;0;1;2;A;
28/04/2012;535;Fulham;0;4;0;H;
28/04/2012;550;Liverpool;0;0;3;A;
28/04/2012;494;Arsenal;0;1;1;D;
28/04/2012;502;Bolton;0;2;2;D;
28/04/2012;600;Wolves;0;4;4;D;
28/04/2012;495;Aston Villa;0;0;0;D;
28/04/2012;562;Newcastle;0;4;0;H;
29/04/2012;18619;QPR;0;6;1;H;
29/04/2012;500;Blackburn;0;2;0;H;
30/04/2012;556;Man United;0;1;0;H;
01/05/2012;535;Fulham;0;0;1;A;
01/05/2012;8560;Everton;0;1;1;D;
02/05/2012;593;Tottenham;0;1;4;A;
02/05/2012;562;Newcastle;0;0;2;A;
05/05/2012;565;Norwich;0;3;3;D;
06/05/2012;593;Tottenham;0;1;1;D;
06/05/2012;597;West Brom;0;2;2;D;
06/05/2012;589;Sunderland;0;2;1;H;
06/05/2012;12273;Swansea;0;2;0;H;
06/05/2012;555;Man City;0;0;2;A;
06/05/2012;0;Stoke;0;1;0;H;
06/05/2012;8560;Everton;0;0;0;D;
07/05/2012;599;Wigan;0;0;1;A;
08/05/2012;519;Chelsea;0;4;1;H;
13/05/2012;500;Blackburn;0;2;1;H;
13/05/2012;562;Newcastle;0;3;1;H;
13/05/2012;18619;QPR;0;3;2;H;
13/05/2012;495;Aston Villa;0;2;0;H;
13/05/2012;502;Bolton;0;2;2;D;
13/05/2012;556;Man United;0;0;1;A;
13/05/2012;550;Liverpool;0;1;0;H;
13/05/2012;535;Fulham;0;2;0;H;
13/05/2012;494;Arsenal;0;2;3;A;
13/05/2012;600;Wolves;0;3;2;H;
18/08/2012;589;Sunderland;0;0;0;D;
18/08/2012;565;Norwich;0;5;0;H;
18/08/2012;593;Tottenham;0;2;1;H;
18/08/2012;12273;Swansea;0;0;5;A;
18/08/2012;0;Stoke;0;1;1;D;
18/08/2012;550;Liverpool;0;3;0;H;
18/08/2012;495;Aston Villa;0;1;0;H;
19/08/2012;585;Southampton;0;3;2;H;
19/08/2012;519;Chelsea;0;0;2;A;
20/08/2012;556;Man United;0;1;0;H;
22/08/2012;12052;Reading;0;4;2;H;
25/08/2012;8560;Everton;0;1;3;A;
25/08/2012;562;Newcastle;0;2;0;H;
25/08/2012;535;Fulham;0;3;2;H;
25/08/2012;18619;QPR;0;1;1;D;
25/08/2012;599;Wigan;0;0;2;A;
25/08/2012;598;West Ham;0;3;0;H;
25/08/2012;597;West Brom;0;1;1;D;
26/08/2012;555;Man City;0;2;2;D;
26/08/2012;494;Arsenal;0;0;0;D;
01/09/2012;18619;QPR;0;3;1;H;
01/09/2012;589;Sunderland;0;2;2;D;
01/09/2012;565;Norwich;0;1;1;D;
01/09/2012;8560;Everton;0;2;0;H;
01/09/2012;535;Fulham;0;3;0;H;
01/09/2012;0;Stoke;0;2;2;D;
02/09/2012;494;Arsenal;0;0;2;A;
02/09/2012;495;Aston Villa;0;1;1;D;
02/09/2012;556;Man United;0;2;3;A;
15/09/2012;585;Southampton;0;6;1;H;
15/09/2012;12273;Swansea;0;2;0;H;
15/09/2012;597;West Brom;0;3;0;H;
15/09/2012;599;Wigan;0;4;0;H;
15/09/2012;598;West Ham;0;0;0;D;
15/09/2012;519;Chelsea;0;0;0;D;
15/09/2012;555;Man City;0;1;1;D;
15/09/2012;550;Liverpool;0;1;1;D;
16/09/2012;593;Tottenham;0;1;3;A;
17/09/2012;562;Newcastle;0;2;2;D;
22/09/2012;0;Stoke;0;1;0;H;
22/09/2012;495;Aston Villa;0;4;1;H;
22/09/2012;8560;Everton;0;0;3;A;
22/09/2012;12052;Reading;0;1;0;H;
22/09/2012;589;Sunderland;0;1;1;D;
22/09/2012;535;Fulham;0;1;2;A;
23/09/2012;556;Man United;0;1;2;A;
23/09/2012;494;Arsenal;0;1;1;D;
23/09/2012;565;Norwich;0;1;0;H;
23/09/2012;18619;QPR;0;2;1;H;
29/09/2012;519;Chelsea;0;1;2;A;
29/09/2012;585;Southampton;0;3;1;H;
29/09/2012;555;Man City;0;1;2;A;
29/09/2012;593;Tottenham;0;2;3;A;
29/09/2012;550;Liverpool;0;2;5;A;
29/09/2012;562;Newcastle;0;2;2;D;
29/09/2012;12273;Swansea;0;2;0;H;
29/09/2012;599;Wigan;0;1;0;H;
30/09/2012;597;West Brom;0;1;1;D;
01/10/2012;598;West Ham;0;1;2;A;
06/10/2012;565;Norwich;0;4;1;H;
06/10/2012;589;Sunderland;0;3;0;H;
06/10/2012;12052;Reading;0;2;2;D;
06/10/2012;18619;QPR;0;3;2;H;
06/10/2012;494;Arsenal;0;1;3;A;
06/10/2012;8560;Everton;0;2;2;D;
07/10/2012;0;Stoke;0;0;0;D;
07/10/2012;556;Man United;0;0;3;A;
07/10/2012;535;Fulham;0;2;2;D;
07/10/2012;495;Aston Villa;0;2;0;H;
20/10/2012;495;Aston Villa;0;1;0;H;
20/10/2012;12052;Reading;0;1;0;H;
20/10/2012;0;Stoke;0;4;2;H;
20/10/2012;494;Arsenal;0;1;0;H;
20/10/2012;599;Wigan;0;2;1;H;
20/10/2012;519;Chelsea;0;2;4;A;
20/10/2012;555;Man City;0;1;2;A;
20/10/2012;585;Southampton;0;4;1;H;
21/10/2012;8560;Everton;0;1;1;D;
21/10/2012;562;Newcastle;0;1;1;D;
27/10/2012;18619;QPR;0;1;0;H;
27/10/2012;565;Norwich;0;1;1;D;
27/10/2012;12273;Swansea;0;1;0;H;
27/10/2012;535;Fulham;0;3;3;D;
27/10/2012;589;Sunderland;0;0;0;D;
27/10/2012;598;West Ham;0;2;1;H;
28/10/2012;556;Man United;0;2;3;A;
28/10/2012;550;Liverpool;0;2;2;D;
28/10/2012;597;West Brom;0;2;1;H;
28/10/2012;593;Tottenham;0;1;2;A;
03/11/2012;8560;Everton;0;2;2;D;
03/11/2012;494;Arsenal;0;2;1;H;
03/11/2012;0;Stoke;0;1;0;H;
03/11/2012;495;Aston Villa;0;0;1;A;
03/11/2012;519;Chelsea;0;1;1;D;
03/11/2012;599;Wigan;0;0;1;A;
03/11/2012;555;Man City;0;0;0;D;
04/11/2012;562;Newcastle;0;1;1;D;
04/11/2012;12052;Reading;0;1;1;D;
05/11/2012;585;Southampton;0;2;0;H;
10/11/2012;535;Fulham;0;3;3;D;
10/11/2012;556;Man United;0;2;3;A;
10/11/2012;589;Sunderland;0;2;1;H;
10/11/2012;565;Norwich;0;0;0;D;
10/11/2012;12273;Swansea;0;1;1;D;
10/11/2012;18619;QPR;0;1;0;H;
10/11/2012;597;West Brom;0;1;2;A;
11/11/2012;550;Liverpool;0;1;1;D;
11/11/2012;593;Tottenham;0;2;1;H;
11/11/2012;598;West Ham;0;0;1;A;
17/11/2012;593;Tottenham;0;5;2;H;
17/11/2012;599;Wigan;0;3;0;H;
17/11/2012;495;Aston Villa;0;5;0;H;
17/11/2012;12273;Swansea;0;1;2;A;
17/11/2012;556;Man United;0;1;0;H;
17/11/2012;585;Southampton;0;1;3;A;
17/11/2012;8560;Everton;0;2;1;H;
17/11/2012;519;Chelsea;0;2;1;H;
18/11/2012;589;Sunderland;0;1;3;A;
19/11/2012;0;Stoke;0;1;1;D;
24/11/2012;494;Arsenal;0;0;0;D;
24/11/2012;565;Norwich;0;1;1;D;
24/11/2012;18619;QPR;0;3;1;H;
24/11/2012;535;Fulham;0;1;0;H;
24/11/2012;597;West Brom;0;2;4;A;
24/11/2012;12052;Reading;0;3;2;H;
25/11/2012;555;Man City;0;0;0;D;
25/11/2012;562;Newcastle;0;2;0;H;
25/11/2012;550;Liverpool;0;0;0;D;
25/11/2012;598;West Ham;0;3;1;H;
27/11/2012;12052;Reading;0;1;0;H;
27/11/2012;18619;QPR;0;0;0;D;
28/11/2012;535;Fulham;0;0;0;D;
28/11/2012;494;Arsenal;0;1;1;D;
28/11/2012;598;West Ham;0;1;0;H;
28/11/2012;565;Norwich;0;1;1;D;
28/11/2012;562;Newcastle;0;2;1;H;
28/11/2012;597;West Brom;0;3;1;H;
28/11/2012;550;Liverpool;0;2;1;H;
28/11/2012;555;Man City;0;0;2;A;
01/12/2012;12273;Swansea;0;0;2;A;
01/12/2012;593;Tottenham;0;0;3;A;
01/12/2012;585;Southampton;0;1;0;H;
01/12/2012;8560;Everton;0;1;1;D;
01/12/2012;495;Aston Villa;0;1;1;D;
01/12/2012;556;Man United;0;3;4;A;
01/12/2012;0;Stoke;0;0;1;A;
01/12/2012;519;Chelsea;0;3;1;H;
02/12/2012;589;Sunderland;0;2;1;H;
03/12/2012;599;Wigan;0;3;0;H;
08/12/2012;597;West Brom;0;2;0;H;
08/12/2012;0;Stoke;0;0;0;D;
08/12/2012;12052;Reading;0;1;0;H;
08/12/2012;519;Chelsea;0;1;3;A;
08/12/2012;565;Norwich;0;3;4;A;
08/12/2012;18619;QPR;0;2;2;D;
09/12/2012;593;Tottenham;0;2;1;H;
09/12/2012;556;Man United;0;2;3;A;
09/12/2012;550;Liverpool;0;2;3;A;
10/12/2012;562;Newcastle;0;2;1;H;
11/12/2012;12052;Reading;0;3;0;H;
15/12/2012;495;Aston Villa;0;1;3;A;
15/12/2012;589;Sunderland;0;3;1;H;
15/12/2012;555;Man City;0;1;3;A;
15/12/2012;599;Wigan;0;2;1;H;
15/12/2012;535;Fulham;0;2;1;H;
15/12/2012;8560;Everton;0;1;1;D;
16/12/2012;12273;Swansea;0;1;0;H;
16/12/2012;598;West Ham;0;0;0;D;
17/12/2012;494;Arsenal;0;2;5;A;
22/12/2012;535;Fulham;0;4;0;H;
22/12/2012;12052;Reading;0;1;0;H;
22/12/2012;18619;QPR;0;1;0;H;
22/12/2012;589;Sunderland;0;0;1;A;
22/12/2012;0;Stoke;0;0;0;D;
22/12/2012;565;Norwich;0;2;1;H;
22/12/2012;8560;Everton;0;1;2;A;
22/12/2012;494;Arsenal;0;0;1;A;
23/12/2012;495;Aston Villa;0;8;0;H;
23/12/2012;556;Man United;0;1;1;D;
26/12/2012;593;Tottenham;0;0;4;A;
26/12/2012;599;Wigan;0;2;1;H;
26/12/2012;585;Southampton;0;1;1;D;
26/12/2012;562;Newcastle;0;4;3;H;
26/12/2012;519;Chelsea;0;0;1;A;
26/12/2012;597;West Brom;0;1;2;A;
26/12/2012;12273;Swansea;0;0;0;D;
26/12/2012;550;Liverpool;0;3;1;H;
26/12/2012;555;Man City;0;1;0;H;
29/12/2012;562;Newcastle;0;7;3;H;
29/12/2012;599;Wigan;0;0;3;A;
29/12/2012;12273;Swansea;0;1;2;A;
29/12/2012;597;West Brom;0;2;0;H;
29/12/2012;555;Man City;0;3;4;A;
29/12/2012;598;West Ham;0;1;0;H;
29/12/2012;585;Southampton;0;3;3;D;
29/12/2012;593;Tottenham;0;1;2;A;
30/12/2012;519;Chelsea;0;1;2;A;
30/12/2012;550;Liverpool;0;0;3;A;
01/01/2013;0;Stoke;0;3;0;H;
01/01/2013;494;Arsenal;0;1;1;D;
01/01/2013;495;Aston Villa;0;2;2;D;
01/01/2013;12052;Reading;0;3;1;H;
01/01/2013;535;Fulham;0;1;2;A;
01/01/2013;565;Norwich;0;2;1;H;
01/01/2013;556;Man United;0;0;4;A;
02/01/2013;18619;QPR;0;0;1;A;
02/01/2013;589;Sunderland;0;3;0;H;
02/01/2013;8560;Everton;0;1;2;A;
12/01/2013;585;Southampton;0;0;1;A;
12/01/2013;12273;Swansea;0;0;0;D;
12/01/2013;599;Wigan;0;1;1;D;
12/01/2013;562;Newcastle;0;0;0;D;
12/01/2013;593;Tottenham;0;0;0;D;
12/01/2013;597;West Brom;0;3;2;H;
12/01/2013;519;Chelsea;0;0;4;A;
12/01/2013;598;West Ham;0;3;0;H;
13/01/2013;555;Man City;0;0;2;A;
13/01/2013;550;Liverpool;0;2;1;H;
16/01/2013;585;Southampton;0;2;2;D;
19/01/2013;565;Norwich;0;5;0;H;
19/01/2013;535;Fulham;0;2;0;H;
19/01/2013;12052;Reading;0;1;2;A;
19/01/2013;0;Stoke;0;3;1;H;
19/01/2013;495;Aston Villa;0;2;2;D;
19/01/2013;18619;QPR;0;1;1;D;
19/01/2013;589;Sunderland;0;2;3;A;
20/01/2013;494;Arsenal;0;2;1;H;
20/01/2013;556;Man United;0;1;1;D;
21/01/2013;8560;Everton;0;0;0;D;
23/01/2013;598;West Ham;0;5;1;H;
29/01/2013;562;Newcastle;0;1;2;A;
29/01/2013;555;Man City;0;0;0;D;
29/01/2013;599;Wigan;0;2;2;D;
29/01/2013;12273;Swansea;0;0;0;D;
30/01/2013;550;Liverpool;0;2;2;D;
30/01/2013;597;West Brom;0;2;1;H;
30/01/2013;598;West Ham;0;3;1;H;
30/01/2013;585;Southampton;0;2;1;H;
30/01/2013;593;Tottenham;0;1;1;D;
30/01/2013;519;Chelsea;0;2;2;D;
02/02/2013;0;Stoke;0;1;0;H;
02/02/2013;495;Aston Villa;0;3;3;D;
02/02/2013;556;Man United;0;0;1;A;
02/02/2013;519;Chelsea;0;3;2;H;
02/02/2013;565;Norwich;0;0;0;D;
02/02/2013;589;Sunderland;0;2;1;H;
02/02/2013;12273;Swansea;0;1;0;H;
02/02/2013;585;Southampton;0;2;2;D;
03/02/2013;550;Liverpool;0;2;2;D;
03/02/2013;593;Tottenham;0;0;1;A;
09/02/2013;599;Wigan;0;4;1;H;
09/02/2013;535;Fulham;0;0;0;D;
09/02/2013;555;Man City;0;3;1;H;
09/02/2013;12052;Reading;0;2;1;H;
09/02/2013;494;Arsenal;0;0;1;A;
09/02/2013;18619;QPR;0;4;1;H;
09/02/2013;562;Newcastle;0;2;1;H;
10/02/2013;598;West Ham;0;2;1;H;
10/02/2013;8560;Everton;0;2;0;H;
11/02/2013;597;West Brom;0;0;2;A;
17/02/2013;12273;Swansea;0;5;0;H;
23/02/2013;495;Aston Villa;0;2;1;H;
23/02/2013;0;Stoke;0;1;0;H;
23/02/2013;8560;Everton;0;2;1;H;
23/02/2013;556;Man United;0;0;2;A;
23/02/2013;599;Wigan;0;0;3;A;
23/02/2013;589;Sunderland;0;2;1;H;
24/02/2013;519;Chelsea;0;2;0;H;
24/02/2013;585;Southampton;0;4;2;H;
25/02/2013;593;Tottenham;0;2;3;A;
02/03/2013;597;West Brom;0;1;0;H;
02/03/2013;12052;Reading;0;3;1;H;
02/03/2013;565;Norwich;0;4;0;H;
02/03/2013;18619;QPR;0;1;2;A;
02/03/2013;598;West Ham;0;0;1;A;
02/03/2013;535;Fulham;0;2;2;D;
02/03/2013;562;Newcastle;0;1;0;H;
02/03/2013;550;Liverpool;0;0;4;A;
03/03/2013;494;Arsenal;0;2;1;H;
04/03/2013;555;Man City;0;0;1;A;
09/03/2013;585;Southampton;0;0;0;D;
09/03/2013;589;Sunderland;0;3;1;H;
09/03/2013;495;Aston Villa;0;1;2;A;
09/03/2013;12273;Swansea;0;2;1;H;
10/03/2013;593;Tottenham;0;3;2;H;
10/03/2013;0;Stoke;0;2;1;H;
16/03/2013;18619;QPR;0;3;2;H;
16/03/2013;555;Man City;0;2;0;H;
16/03/2013;12052;Reading;0;1;0;H;
16/03/2013;550;Liverpool;0;3;1;H;
16/03/2013;597;West Brom;0;0;0;D;
16/03/2013;494;Arsenal;0;0;2;A;
17/03/2013;598;West Ham;0;2;0;H;
17/03/2013;565;Norwich;0;1;1;D;
17/03/2013;535;Fulham;0;0;1;A;
17/03/2013;562;Newcastle;0;2;1;H;
30/03/2013;12052;Reading;0;4;1;H;
30/03/2013;0;Stoke;0;1;0;H;
30/03/2013;562;Newcastle;0;4;0;H;
30/03/2013;519;Chelsea;0;2;1;H;
30/03/2013;556;Man United;0;0;1;A;
30/03/2013;593;Tottenham;0;1;2;A;
30/03/2013;597;West Brom;0;3;1;H;
30/03/2013;565;Norwich;0;1;0;H;
31/03/2013;550;Liverpool;0;1;2;A;
01/04/2013;18619;QPR;0;3;2;H;
06/04/2013;12273;Swansea;0;2;2;D;
06/04/2013;585;Southampton;0;0;2;A;
06/04/2013;495;Aston Villa;0;1;3;A;
06/04/2013;494;Arsenal;0;1;2;A;
07/04/2013;589;Sunderland;0;2;1;H;
07/04/2013;598;West Ham;0;0;0;D;
07/04/2013;535;Fulham;0;1;0;H;
07/04/2013;599;Wigan;0;1;1;D;
07/04/2013;8560;Everton;0;2;2;D;
08/04/2013;555;Man City;0;1;2;A;
13/04/2013;565;Norwich;0;3;1;H;
13/04/2013;535;Fulham;0;1;1;D;
13/04/2013;18619;QPR;0;2;0;H;
13/04/2013;550;Liverpool;0;0;0;D;
13/04/2013;598;West Ham;0;1;1;D;
14/04/2013;589;Sunderland;0;0;3;A;
14/04/2013;556;Man United;0;0;2;A;
16/04/2013;8560;Everton;0;0;0;D;
17/04/2013;519;Chelsea;0;0;3;A;
17/04/2013;599;Wigan;0;1;0;H;
17/04/2013;556;Man United;0;2;2;D;
20/04/2013;494;Arsenal;0;0;1;A;
20/04/2013;12052;Reading;0;2;1;H;
20/04/2013;0;Stoke;0;0;2;A;
20/04/2013;8560;Everton;0;1;0;H;
20/04/2013;585;Southampton;0;0;0;D;
20/04/2013;562;Newcastle;0;1;1;D;
20/04/2013;599;Wigan;0;2;0;H;
21/04/2013;519;Chelsea;0;2;2;D;
21/04/2013;555;Man City;0;3;1;H;
22/04/2013;495;Aston Villa;0;3;0;H;
27/04/2013;535;Fulham;0;1;0;H;
27/04/2013;598;West Ham;0;2;1;H;
27/04/2013;550;Liverpool;0;0;6;A;
27/04/2013;597;West Brom;0;0;3;A;
27/04/2013;565;Norwich;0;1;0;H;
27/04/2013;593;Tottenham;0;2;2;D;
28/04/2013;556;Man United;0;1;1;D;
28/04/2013;12273;Swansea;0;2;0;H;
28/04/2013;18619;QPR;0;0;0;D;
29/04/2013;589;Sunderland;0;6;1;H;
04/05/2013;12052;Reading;0;2;4;A;
04/05/2013;495;Aston Villa;0;1;2;A;
04/05/2013;494;Arsenal;0;0;1;A;
04/05/2013;555;Man City;0;0;0;D;
04/05/2013;585;Southampton;0;1;0;H;
04/05/2013;599;Wigan;0;2;3;A;
04/05/2013;562;Newcastle;0;0;0;D;
05/05/2013;8560;Everton;0;0;0;D;
05/05/2013;519;Chelsea;0;0;1;A;
06/05/2013;0;Stoke;0;1;1;D;
07/05/2013;597;West Brom;0;1;0;H;
07/05/2013;12273;Swansea;0;2;3;A;
08/05/2013;593;Tottenham;0;2;2;D;
11/05/2013;519;Chelsea;0;1;2;A;
12/05/2013;598;West Ham;0;2;0;H;
12/05/2013;550;Liverpool;0;1;3;A;
12/05/2013;12273;Swansea;0;2;1;H;
12/05/2013;597;West Brom;0;4;0;H;
12/05/2013;562;Newcastle;0;1;2;A;
12/05/2013;593;Tottenham;0;1;2;A;
12/05/2013;585;Southampton;0;1;1;D;
14/05/2013;599;Wigan;0;4;1;H;
14/05/2013;555;Man City;0;0;2;A;
19/05/2013;8560;Everton;0;2;1;H;
19/05/2013;18619;QPR;0;1;0;H;
19/05/2013;565;Norwich;0;2;3;A;
19/05/2013;494;Arsenal;0;0;1;A;
19/05/2013;0;Stoke;0;1;1;D;
19/05/2013;535;Fulham;0;0;3;A;
19/05/2013;589;Sunderland;0;1;0;H;
19/05/2013;556;Man United;0;5;5;D;
19/05/2013;12052;Reading;0;4;2;H;
19/05/2013;495;Aston Villa;0;2;2;D;
17/08/2013;495;Aston Villa;0;1;3;A;
17/08/2013;0;Stoke;0;1;0;H;
17/08/2013;8560;Everton;0;2;2;D;
17/08/2013;535;Fulham;0;0;1;A;
17/08/2013;556;Man United;0;1;4;A;
17/08/2013;585;Southampton;0;0;1;A;
17/08/2013;516;Cardiff;0;2;0;H;
18/08/2013;0;Hull;0;2;0;H;
18/08/2013;593;Tottenham;0;0;1;A;
19/08/2013;562;Newcastle;0;4;0;H;
21/08/2013;495;Aston Villa;0;2;1;H;
24/08/2013;550;Liverpool;0;0;1;A;
24/08/2013;597;West Brom;0;0;0;D;
24/08/2013;494;Arsenal;0;1;3;A;
24/08/2013;565;Norwich;0;1;0;H;
24/08/2013;598;West Ham;0;0;0;D;
24/08/2013;589;Sunderland;0;1;1;D;
24/08/2013;525;Crystal Palace;0;2;1;H;
25/08/2013;555;Man City;0;3;2;H;
25/08/2013;12273;Swansea;0;1;0;H;
26/08/2013;519;Chelsea;0;0;0;D;
31/08/2013;8560;Everton;0;0;0;D;
31/08/2013;589;Sunderland;0;3;1;H;
31/08/2013;0;Hull;0;2;0;H;
31/08/2013;535;Fulham;0;1;0;H;
31/08/2013;585;Southampton;0;1;0;H;
31/08/2013;0;Stoke;0;0;1;A;
01/09/2013;593;Tottenham;0;1;0;H;
01/09/2013;556;Man United;0;1;0;H;
01/09/2013;12273;Swansea;0;0;2;A;
14/09/2013;562;Newcastle;0;1;2;A;
14/09/2013;519;Chelsea;0;1;0;H;
14/09/2013;597;West Brom;0;1;1;D;
14/09/2013;516;Cardiff;0;1;1;D;
