Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;25/09/2010;210;Heerenveen;414;Roda;2;2;D;1.75;3.75;4.33;1.48;2.51;88;
2010;25/09/2010;197;PSV Eindhoven;202;Groningen;1;1;D;1.36;4.2;8;1.48;2.5;88;
2010;25/09/2010;415;Twente;194;Ajax;2;2;D;2.8;3.25;2.5;1.67;2.12;88;
2010;26/09/2010;196;Excelsior;200;Vitesse;0;2;A;2.5;3.4;2.7;1.58;2.25;88;
2010;26/09/2010;203;NAC Breda;195;Willem II;2;1;H;1.44;4.33;7;1.51;2.42;88;
2010;26/09/2010;413;Nijmegen;209;Feyenoord;3;0;H;2.8;3.3;2.5;1.71;2.06;88;
2010;26/09/2010;204;VVV Venlo;199;Graafschap;1;0;H;2.05;3.5;3.4;1.59;2.23;88;
2010;01/10/2010;200;Vitesse;195;Willem II;0;0;D;1.4;4.5;7.5;1.51;2.42;88;
2010;02/10/2010;196;Excelsior;414;Roda;1;2;A;3.2;3.4;2.2;1.58;2.26;88;
2010;02/10/2010;203;NAC Breda;413;Nijmegen;2;0;H;2.05;3.4;3.5;1.72;2.05;88;
2010;03/10/2010;194;Ajax;207;Utrecht;1;2;A;1.18;6.5;14;1.41;2.71;88;
2010;03/10/2010;201;AZ Alkmaar;206;Heracles;2;1;H;1.4;4.5;7.5;1.56;2.28;88;
2010;03/10/2010;199;Graafschap;209;Feyenoord;1;1;D;3.1;3.4;2.25;1.58;2.26;88;
2010;03/10/2010;210;Heerenveen;198;Den Haag;0;0;D;1.6;3.8;5.75;1.39;2.78;88;
2010;03/10/2010;197;PSV Eindhoven;204;VVV Venlo;3;0;H;1.13;8.5;17;1.35;2.96;88;
2010;03/10/2010;415;Twente;202;Groningen;4;2;H;1.62;3.8;5.5;1.77;1.98;88;
2010;16/10/2010;194;Ajax;203;NAC Breda;3;0;H;1.2;6.5;13;1.34;3.06;88;
2010;16/10/2010;198;Den Haag;196;Excelsior;2;1;H;1.62;3.8;5.5;1.49;2.47;88;
2010;16/10/2010;209;Feyenoord;415;Twente;0;1;A;3.5;3.4;2.05;1.78;2;88;
2010;16/10/2010;207;Utrecht;199;Graafschap;2;2;D;1.44;4.33;7;1.52;2.4;88;
2010;16/10/2010;204;VVV Venlo;201;AZ Alkmaar;0;1;A;4.75;3.5;1.75;1.82;1.93;88;
2010;17/10/2010;202;Groningen;210;Heerenveen;1;0;H;1.91;3.6;3.8;1.51;2.44;88;
2010;17/10/2010;206;Heracles;413;Nijmegen;3;2;H;2.15;3.4;3.2;1.58;2.25;88;
2010;17/10/2010;414;Roda;200;Vitesse;4;1;H;1.7;3.6;4.8;1.62;2.18;88;
