Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;22/09/2010;569;Club Brugge;739;Eupen;4;0;H;1.2;6;10;1.49;2.45;144;
2010;22/09/2010;734;Kortrijk;261;Westerlo;1;2;A;1.95;3.3;4;2.03;1.73;144;
2010;22/09/2010;1392;Lierse;554;Anderlecht;1;1;D;6.5;3.9;1.44;1.64;2.13;144;
2010;22/09/2010;737;Lokeren;631;Gent;3;2;H;3.2;3.4;2.2;1.78;1.98;144;
2010;22/09/2010;266;Mechelen;741;Cercle Brugge;2;2;D;1.91;3.4;4;1.83;1.93;144;
2010;22/09/2010;733;Standard;736;Charleroi;2;1;H;1.4;4;7;1.69;2.09;144;
2010;22/09/2010;600;Waregem;4654;Germinal;4;3;H;2.05;3.4;3.5;1.98;1.77;144;
2010;25/09/2010;741;Cercle Brugge;734;Kortrijk;2;1;H;2.25;3.25;3.2;1.83;1.92;144;
2010;25/09/2010;736;Charleroi;1392;Lierse;0;1;A;2.1;3.3;3.5;1.91;1.84;144;
2010;25/09/2010;739;Eupen;737;Lokeren;0;1;A;3.5;3.3;2.1;1.92;1.84;144;
2010;25/09/2010;742;Genk;600;Waregem;3;0;H;1.53;4;6;1.6;2.22;144;
2010;25/09/2010;631;Gent;735;St Truiden;2;0;H;1.5;4;7;1.7;2.08;144;
2010;25/09/2010;261;Westerlo;733;Standard;1;2;A;3.4;3.25;2.15;2.01;1.75;144;
2010;26/09/2010;554;Anderlecht;266;Mechelen;5;0;H;1.33;4.5;8;1.66;2.1;144;
2010;26/09/2010;4654;Germinal;569;Club Brugge;2;1;H;3.6;3.3;1.91;1.68;2.1;144;
2010;01/10/2010;266;Mechelen;742;Genk;2;2;D;3.75;3.3;2;1.69;2.1;144;
2010;02/10/2010;734;Kortrijk;739;Eupen;3;1;H;1.44;4.33;7;1.91;1.84;144;
2010;02/10/2010;1392;Lierse;741;Cercle Brugge;0;1;A;2.1;3.4;3.4;1.83;1.92;144;
2010;02/10/2010;737;Lokeren;4654;Germinal;1;0;H;2.25;3.25;3.2;1.97;1.79;144;
2010;02/10/2010;735;St Truiden;261;Westerlo;1;2;A;2.4;3.3;2.88;1.98;1.79;144;
2010;02/10/2010;600;Waregem;736;Charleroi;1;1;D;1.73;3.6;4.75;1.82;1.93;144;
2010;03/10/2010;569;Club Brugge;631;Gent;3;2;H;2;3.3;3.75;1.62;2.18;144;
2010;03/10/2010;733;Standard;554;Anderlecht;5;1;H;3.1;3.3;2.3;1.84;1.91;144;
2010;15/10/2010;600;Waregem;569;Club Brugge;2;3;A;3.4;3.4;2.1;1.65;2.13;144;
2010;16/10/2010;736;Charleroi;737;Lokeren;1;2;A;2.5;3.3;2.75;1.98;1.79;144;
2010;16/10/2010;739;Eupen;735;St Truiden;6;0;H;3.25;3.25;2.2;1.98;1.79;144;
2010;16/10/2010;631;Gent;734;Kortrijk;2;0;H;1.67;3.7;5;1.66;2.12;144;
2010;16/10/2010;4654;Germinal;1392;Lierse;1;1;D;1.8;3.5;4.5;2.01;1.76;144;
2010;16/10/2010;261;Westerlo;266;Mechelen;1;1;D;2.1;3.4;3.4;2.02;1.75;144;
2010;17/10/2010;741;Cercle Brugge;554;Anderlecht;1;0;H;4.5;3.6;1.75;1.66;2.15;144;
2010;17/10/2010;742;Genk;733;Standard;4;2;H;2.05;3.3;3.6;1.69;2.08;144;
2010;22/10/2010;734;Kortrijk;742;Genk;1;0;H;4.33;3.6;1.8;1.64;2.17;144;
2010;23/10/2010;741;Cercle Brugge;739;Eupen;2;1;H;1.4;4.5;7.5;1.67;2.1;144;
2010;23/10/2010;1392;Lierse;600;Waregem;0;0;D;2.4;3.3;2.88;1.94;1.82;144;
2010;23/10/2010;266;Mechelen;4654;Germinal;5;1;H;2;3.3;3.75;1.96;1.8;144;
2010;23/10/2010;735;St Truiden;736;Charleroi;3;2;H;2.25;3.3;3.1;2.02;1.75;144;
2010;24/10/2010;554;Anderlecht;261;Westerlo;2;0;H;1.25;5.5;12;1.57;2.28;144;
2010;24/10/2010;737;Lokeren;569;Club Brugge;1;0;H;3.25;3.25;2.2;1.66;2.12;144;
2010;24/10/2010;733;Standard;631;Gent;2;1;H;1.85;3.6;4;1.67;2.13;144;
2010;29/10/2010;736;Charleroi;734;Kortrijk;0;0;D;2.65;3.4;2.5;1.92;1.85;144;
2010;30/10/2010;739;Eupen;1392;Lierse;2;2;D;2.38;3.3;2.9;1.94;1.83;144;
2010;30/10/2010;631;Gent;266;Mechelen;3;1;H;1.62;3.75;5.5;1.61;2.22;144;
