Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;20/08/2010;157;Bayern Munich;0;Wolfsburg;2;1;H;1.57;4;5.5;1.55;2.33;78;
2010;21/08/2010;192;FC Koln;0;Kaiserslautern;1;3;A;2.1;3.4;3.4;2.04;1.73;78;
2010;21/08/2010;0;Freiburg;0;St Pauli;1;3;A;2.2;3.3;3.25;1.87;1.88;78;
2010;21/08/2010;0;Hamburg;0;Schalke 04;2;1;H;2.38;3.4;2.88;1.94;1.82;78;
2010;21/08/2010;0;Hannover;0;Ein Frankfurt;2;1;H;2.6;3.25;2.7;1.87;1.88;78;
2010;21/08/2010;0;Hoffenheim;162;Werder Bremen;4;1;H;2.88;3.4;2.38;1.59;2.27;78;
2010;21/08/2010;0;M'gladbach;0;Nurnberg;1;1;D;1.91;3.4;4;1.9;1.85;78;
2010;22/08/2010;0;Dortmund;0;Leverkusen;0;2;A;2.38;3.4;2.88;1.76;2.01;78;
2010;22/08/2010;0;Mainz;0;Stuttgart;2;0;H;3.1;3.4;2.25;1.87;1.88;78;
2010;27/08/2010;0;Kaiserslautern;157;Bayern Munich;2;0;H;7;4.33;1.44;1.64;2.19;78;
2010;28/08/2010;0;Ein Frankfurt;0;Hamburg;1;3;A;3.1;3.5;2.2;1.71;2.08;78;
2010;28/08/2010;0;Nurnberg;0;Freiburg;1;2;A;1.91;3.4;4;2.03;1.74;78;
2010;28/08/2010;0;Schalke 04;0;Hannover;1;2;A;1.33;4.75;10;1.68;2.12;78;
2010;28/08/2010;0;St Pauli;0;Hoffenheim;0;1;A;3.2;3.4;2.2;1.67;2.14;78;
2010;28/08/2010;162;Werder Bremen;192;FC Koln;4;2;H;1.4;4.75;7;1.5;2.48;78;
2010;28/08/2010;0;Wolfsburg;0;Mainz;3;4;A;1.57;4;5.5;1.54;2.37;78;
2010;29/08/2010;0;Leverkusen;0;M'gladbach;3;6;A;1.36;4.75;8;1.55;2.34;78;
2010;29/08/2010;0;Stuttgart;0;Dortmund;1;3;A;2.2;3.3;3.25;1.78;2;78;
2010;10/09/2010;0;Hoffenheim;0;Schalke 04;2;0;H;2.4;3.3;2.88;1.76;2.03;78;
2010;11/09/2010;157;Bayern Munich;162;Werder Bremen;0;0;D;1.57;4;5.5;1.43;2.69;78;
2010;11/09/2010;0;Dortmund;0;Wolfsburg;2;0;H;2.1;3.5;3.25;1.6;2.24;78;
2010;11/09/2010;0;Freiburg;0;Stuttgart;2;1;H;3.4;3.4;2.1;1.83;1.95;78;
2010;11/09/2010;0;Hamburg;0;Nurnberg;1;1;D;1.36;4.75;8.5;1.53;2.4;78;
2010;11/09/2010;0;Hannover;0;Leverkusen;2;2;D;3.75;3.4;2;1.6;2.25;78;
2010;11/09/2010;0;M'gladbach;0;Ein Frankfurt;0;4;A;2.1;3.4;3.4;1.71;2.09;78;
2010;12/09/2010;192;FC Koln;0;St Pauli;1;0;H;2.2;3.25;3.25;1.88;1.89;78;
2010;12/09/2010;0;Mainz;0;Kaiserslautern;2;1;H;2.2;3.3;3.25;1.91;1.86;78;
2010;17/09/2010;0;Ein Frankfurt;0;Freiburg;0;1;A;1.8;3.5;4.5;1.72;2.07;78;
2010;18/09/2010;157;Bayern Munich;192;FC Koln;0;0;D;1.22;6;12;1.43;2.68;78;
2010;18/09/2010;0;Kaiserslautern;0;Hoffenheim;2;2;D;2.8;3.4;2.4;1.83;1.93;78;
2010;18/09/2010;0;Stuttgart;0;M'gladbach;7;0;H;1.8;3.5;4.5;1.64;2.18;78;
2010;18/09/2010;162;Werder Bremen;0;Mainz;0;2;A;1.44;4.33;7;1.42;2.7;78;
2010;18/09/2010;0;Wolfsburg;0;Hannover;2;0;H;1.53;4;6;1.41;2.76;78;
2010;19/09/2010;0;Leverkusen;0;Nurnberg;0;0;D;1.44;4.33;7;1.44;2.66;78;
2010;19/09/2010;0;Schalke 04;0;Dortmund;1;3;A;2.25;3.3;3.2;1.87;1.89;78;
2010;19/09/2010;0;St Pauli;0;Hamburg;1;1;D;3.6;3.5;2;1.77;2.01;78;
2010;21/09/2010;0;Hannover;162;Werder Bremen;4;1;H;3.6;3.5;2;1.53;2.36;78;
2010;21/09/2010;0;Hoffenheim;157;Bayern Munich;1;2;A;3.6;3.5;2;1.75;2.02;78;
2010;21/09/2010;0;Mainz;192;FC Koln;2;0;H;1.91;3.4;4;1.91;1.85;78;
2010;22/09/2010;0;Dortmund;0;Kaiserslautern;5;0;H;1.5;4;7;1.61;2.22;78;
2010;22/09/2010;0;Freiburg;0;Schalke 04;1;2;A;3.1;3.3;2.25;1.89;1.87;78;
2010;22/09/2010;0;Hamburg;0;Wolfsburg;1;3;A;1.91;3.5;3.9;1.61;2.22;78;
2010;22/09/2010;0;Leverkusen;0;Ein Frankfurt;2;1;H;1.67;3.6;5.25;1.58;2.26;78;
2010;22/09/2010;0;M'gladbach;0;St Pauli;1;2;A;2;3.3;3.8;1.62;2.2;78;
2010;22/09/2010;0;Nurnberg;0;Stuttgart;2;1;H;3.1;3.3;2.3;1.83;1.93;78;
2010;24/09/2010;192;FC Koln;0;Hoffenheim;1;1;D;3.25;3.3;2.2;1.95;1.81;78;
2010;25/09/2010;157;Bayern Munich;0;Mainz;1;2;A;1.44;4.33;7;1.58;2.27;78;
2010;25/09/2010;0;Ein Frankfurt;0;Nurnberg;2;0;H;2;3.4;3.75;1.78;1.98;78;
2010;25/09/2010;0;Schalke 04;0;M'gladbach;2;2;D;1.53;3.8;6.5;1.7;2.09;78;
2010;25/09/2010;0;St Pauli;0;Dortmund;1;3;A;3.75;3.4;2;1.73;2.04;78;
2010;25/09/2010;0;Stuttgart;0;Leverkusen;1;4;A;2.4;3.3;2.9;1.66;2.14;78;
2010;25/09/2010;162;Werder Bremen;0;Hamburg;3;2;H;2.4;3.3;2.9;1.62;2.22;78;
2010;26/09/2010;0;Kaiserslautern;0;Hannover;0;1;A;2.25;3.25;3.2;1.71;2.08;78;
2010;26/09/2010;0;Wolfsburg;0;Freiburg;2;1;H;1.44;4.33;7;1.42;2.73;78;
2010;01/10/2010;0;Hannover;0;St Pauli;0;1;A;2;3.4;3.6;1.71;2.08;78;
2010;02/10/2010;0;Freiburg;192;FC Koln;3;2;H;2.25;3.3;3.2;2.07;1.72;78;
2010;02/10/2010;0;Hamburg;0;Kaiserslautern;2;1;H;1.5;4;6.75;1.67;2.14;78;
2010;02/10/2010;0;Mainz;0;Hoffenheim;4;2;H;2.2;3.3;3.3;1.87;1.89;78;
2010;02/10/2010;0;M'gladbach;0;Wolfsburg;1;1;D;3.5;3.4;2.05;1.49;2.48;78;
2010;02/10/2010;0;Nurnberg;0;Schalke 04;2;1;H;3;3.4;2.3;1.92;1.85;78;
2010;03/10/2010;0;Dortmund;157;Bayern Munich;2;0;H;2.55;3.3;2.7;1.61;2.25;78;
2010;03/10/2010;0;Leverkusen;162;Werder Bremen;2;2;D;2.1;3.4;3.4;1.53;2.38;78;
2010;03/10/2010;0;Stuttgart;0;Ein Frankfurt;1;2;A;1.91;3.5;3.9;1.66;2.15;78;
2010;15/10/2010;192;FC Koln;0;Dortmund;1;2;A;4.33;3.6;1.8;1.83;1.93;78;
2010;16/10/2010;157;Bayern Munich;0;Hannover;3;0;H;1.4;4.5;7.5;1.61;2.24;78;
2010;16/10/2010;0;Mainz;0;Hamburg;0;1;A;2.25;3.4;3.1;1.86;1.91;78;
2010;16/10/2010;0;Schalke 04;0;Stuttgart;2;2;D;2;3.4;3.75;1.68;2.12;78;
2010;16/10/2010;0;St Pauli;0;Nurnberg;3;2;H;2.25;3.2;3.4;2.03;1.74;78;
2010;16/10/2010;162;Werder Bremen;0;Freiburg;2;1;H;1.53;4.33;5.5;1.44;2.64;78;
2010;16/10/2010;0;Wolfsburg;0;Leverkusen;2;3;A;2.3;3.4;3;1.45;2.59;78;
2010;17/10/2010;0;Hoffenheim;0;M'gladbach;3;2;H;1.65;3.75;5.25;1.56;2.33;78;
2010;17/10/2010;0;Kaiserslautern;0;Ein Frankfurt;0;3;A;2.38;3.25;3;1.85;1.91;78;
2010;22/10/2010;0;Hamburg;157;Bayern Munich;0;0;D;2.63;3.3;2.63;1.9;1.87;78;
2010;23/10/2010;0;Ein Frankfurt;0;Schalke 04;0;0;D;2.8;3.25;2.5;1.75;2.04;78;
2010;23/10/2010;0;Freiburg;0;Kaiserslautern;2;1;H;2.25;3.25;3.2;1.88;1.89;78;
2010;23/10/2010;0;Hannover;192;FC Koln;2;1;H;2.1;3.25;3.5;1.88;1.88;78;
2010;23/10/2010;0;M'gladbach;162;Werder Bremen;1;4;A;3.3;3.5;2.1;1.44;2.65;78;
2010;23/10/2010;0;Nurnberg;0;Wolfsburg;2;1;H;2.9;3.3;2.38;1.65;2.19;78;
2010;24/10/2010;0;Dortmund;0;Hoffenheim;1;1;D;1.75;3.6;4.6;1.57;2.31;78;
2010;24/10/2010;0;Leverkusen;0;Mainz;0;1;A;1.8;3.75;4.2;1.57;2.29;78;
2010;24/10/2010;0;Stuttgart;0;St Pauli;2;0;H;1.67;3.75;5;1.56;2.32;78;
2010;29/10/2010;157;Bayern Munich;0;Freiburg;4;2;H;1.29;5;11;1.58;2.3;78;
2010;30/10/2010;192;FC Koln;0;Hamburg;3;2;H;3.7;3.4;2;1.91;1.85;78;
2010;30/10/2010;0;Kaiserslautern;0;M'gladbach;3;0;H;2.1;3.4;3.4;1.65;2.19;78;
2010;30/10/2010;0;Schalke 04;0;Leverkusen;0;1;A;2.5;3.3;2.75;1.7;2.11;78;
2010;30/10/2010;0;St Pauli;0;Ein Frankfurt;1;3;A;2.5;3.25;2.8;1.79;1.99;78;
2010;30/10/2010;162;Werder Bremen;0;Nurnberg;2;3;A;1.5;4.33;6;1.47;2.56;78;
2010;30/10/2010;0;Wolfsburg;0;Stuttgart;2;0;H;2.1;3.4;3.4;1.48;2.54;78;
2010;31/10/2010;0;Hoffenheim;0;Hannover;4;0;H;1.62;3.7;5.5;1.67;2.15;78;
2010;31/10/2010;0;Mainz;0;Dortmund;0;2;A;2.75;3.3;2.5;1.79;1.99;78;
2010;05/11/2010;0;Schalke 04;0;St Pauli;3;0;H;1.7;3.6;5;1.77;2.02;78;
2010;06/11/2010;0;Ein Frankfurt;0;Wolfsburg;3;1;H;2.38;3.4;2.88;1.53;2.41;78;
2010;06/11/2010;0;Freiburg;0;Mainz;1;0;H;2.9;3.3;2.4;1.8;1.97;78;
2010;06/11/2010;0;Hamburg;0;Hoffenheim;2;1;H;2.25;3.25;3.2;1.79;1.99;78;
2010;06/11/2010;0;M'gladbach;157;Bayern Munich;3;3;D;5.5;4;1.57;1.53;2.42;78;
2010;06/11/2010;0;Nurnberg;192;FC Koln;3;1;H;2;3.4;3.75;1.9;1.87;78;
2010;07/11/2010;0;Hannover;0;Dortmund;0;4;A;4.33;3.6;1.8;1.66;2.17;78;
2010;07/11/2010;0;Leverkusen;0;Kaiserslautern;3;1;H;1.44;4.5;6.5;1.56;2.31;78;
2010;07/11/2010;0;Stuttgart;162;Werder Bremen;6;0;H;2.5;3.3;2.75;1.49;2.51;78;
2010;12/11/2010;0;Dortmund;0;Hamburg;2;0;H;1.73;3.75;4.5;1.73;2.07;78;
2010;13/11/2010;192;FC Koln;0;M'gladbach;0;4;A;2.1;3.5;3.3;1.62;2.22;78;
2010;13/11/2010;0;Kaiserslautern;0;Stuttgart;3;3;D;3;3.4;2.3;1.69;2.11;78;
2010;13/11/2010;0;Mainz;0;Hannover;0;1;A;1.73;3.5;5;1.84;1.93;78;
2010;13/11/2010;0;St Pauli;0;Leverkusen;0;1;A;3.4;3.4;2.1;1.71;2.09;78;
2010;13/11/2010;162;Werder Bremen;0;Ein Frankfurt;0;0;D;1.91;3.6;3.75;1.44;2.65;78;
2010;13/11/2010;0;Wolfsburg;0;Schalke 04;2;2;D;2.25;3.5;3;1.62;2.23;78;
2010;14/11/2010;157;Bayern Munich;0;Nurnberg;3;0;H;1.33;5;8.5;1.52;2.42;78;
2010;14/11/2010;0;Hoffenheim;0;Freiburg;0;1;A;1.62;3.75;5.5;1.57;2.32;78;
2010;20/11/2010;0;Ein Frankfurt;0;Hoffenheim;0;4;A;2.25;3.4;3.1;1.78;2.01;78;
2010;20/11/2010;0;Freiburg;0;Dortmund;1;2;A;5.5;3.75;1.62;1.71;2.1;78;
2010;20/11/2010;0;Hannover;0;Hamburg;3;2;H;2.88;3.4;2.38;1.77;2.02;78;
2010;20/11/2010;0;Leverkusen;157;Bayern Munich;1;1;D;3;3.4;2.3;1.69;2.13;78;
2010;20/11/2010;0;M'gladbach;0;Mainz;2;3;A;2.4;3.4;2.8;1.69;2.13;78;
2010;20/11/2010;0;Nurnberg;0;Kaiserslautern;1;3;A;1.95;3.5;3.75;1.78;2;78;
2010;20/11/2010;0;Schalke 04;162;Werder Bremen;4;0;H;2.2;3.4;3.2;1.68;2.14;78;
2010;21/11/2010;0;St Pauli;0;Wolfsburg;1;1;D;3.2;3.4;2.2;1.57;2.3;78;
2010;21/11/2010;0;Stuttgart;192;FC Koln;0;1;A;1.53;4;6;1.58;2.27;78;
2010;26/11/2010;0;Mainz;0;Nurnberg;3;0;H;1.85;3.4;4.33;1.92;1.84;78;
2010;27/11/2010;157;Bayern Munich;0;Ein Frankfurt;4;1;H;1.36;4.75;8;1.55;2.36;78;
2010;27/11/2010;0;Dortmund;0;M'gladbach;4;1;H;1.29;5.5;9.5;1.41;2.74;78;
2010;27/11/2010;0;Hamburg;0;Stuttgart;4;2;H;2.1;3.3;3.5;1.65;2.18;78;
2010;27/11/2010;0;Hannover;0;Freiburg;3;0;H;2.25;3.2;3.25;1.84;1.92;78;
2010;27/11/2010;0;Hoffenheim;0;Leverkusen;2;2;D;2.55;3.3;2.7;1.92;1.84;78;
2010;27/11/2010;0;Kaiserslautern;0;Schalke 04;5;0;H;3.25;3.3;2.2;1.84;1.91;78;
2010;28/11/2010;192;FC Koln;0;Wolfsburg;1;1;D;2.8;3.3;2.45;1.74;2.03;78;
2010;28/11/2010;162;Werder Bremen;0;St Pauli;3;0;H;1.75;3.75;4.5;1.57;2.3;78;
2010;03/12/2010;0;St Pauli;0;Kaiserslautern;1;0;H;2.4;3.4;2.8;1.92;1.86;78;
2010;04/12/2010;0;Ein Frankfurt;0;Mainz;2;1;H;2.2;3.2;3.4;1.94;1.84;78;
2010;04/12/2010;0;Freiburg;0;Hamburg;1;0;H;3;3.4;2.3;1.79;1.99;78;
2010;04/12/2010;0;M'gladbach;0;Hannover;1;2;A;2.25;3.4;3.1;1.6;2.24;78;
2010;04/12/2010;0;Schalke 04;157;Bayern Munich;2;0;H;3.4;3.4;2.1;1.8;1.98;78;
2010;04/12/2010;0;Stuttgart;0;Hoffenheim;1;1;D;2.2;3.5;3.1;1.65;2.19;78;
2010;04/12/2010;0;Wolfsburg;162;Werder Bremen;0;0;D;2;3.6;3.5;1.5;2.51;78;
2010;05/12/2010;0;Leverkusen;192;FC Koln;3;2;H;1.4;4.5;8;1.64;2.17;78;
2010;05/12/2010;0;Nurnberg;0;Dortmund;0;2;A;4.5;3.75;1.73;1.68;2.15;78;
2010;10/12/2010;0;Hannover;0;Stuttgart;2;1;H;2.4;3.4;2.8;1.66;2.19;78;
2010;11/12/2010;157;Bayern Munich;0;St Pauli;3;0;H;1.2;6.5;13;1.44;2.64;78;
2010;11/12/2010;0;Dortmund;162;Werder Bremen;2;0;H;1.57;4.2;5.25;1.5;2.48;78;
2010;11/12/2010;192;FC Koln;0;Ein Frankfurt;1;0;H;2.38;3.4;2.88;1.87;1.9;78;
2010;11/12/2010;0;Hamburg;0;Leverkusen;2;4;A;2.5;3.3;2.75;1.83;1.95;78;
2010;11/12/2010;0;Hoffenheim;0;Nurnberg;1;1;D;1.62;3.8;5.5;1.74;2.06;78;
2010;11/12/2010;0;Kaiserslautern;0;Wolfsburg;0;0;D;2.5;3.3;2.75;1.72;2.08;78;
2010;12/12/2010;0;Freiburg;0;M'gladbach;3;0;H;1.91;3.6;3.8;1.63;2.22;78;
2010;12/12/2010;0;Mainz;0;Schalke 04;0;1;A;2.5;3.3;2.75;1.99;1.79;78;
2010;17/12/2010;0;M'gladbach;0;Hamburg;1;2;A;3.25;3.5;2.1;1.64;2.21;78;
2010;18/12/2010;0;Ein Frankfurt;0;Dortmund;1;0;H;4.5;3.75;1.75;1.8;1.98;78;
2010;18/12/2010;0;Nurnberg;0;Hannover;3;1;H;2.1;3.4;3.4;1.81;1.97;78;
2010;18/12/2010;0;Schalke 04;192;FC Koln;3;0;H;1.44;4.2;7.5;1.84;1.94;78;
2010;18/12/2010;0;St Pauli;0;Mainz;2;4;A;2.6;3.2;2.75;2.07;1.73;78;
2010;18/12/2010;162;Werder Bremen;0;Kaiserslautern;1;2;A;1.62;4;5;1.53;2.41;78;
2010;18/12/2010;0;Wolfsburg;0;Hoffenheim;2;2;D;2.1;3.5;3.3;1.68;2.14;78;
2010;19/12/2010;0;Leverkusen;0;Freiburg;2;2;D;1.44;4.33;7;1.69;2.13;78;
2010;19/12/2010;0;Stuttgart;157;Bayern Munich;3;5;A;4;3.6;1.85;1.69;2.13;78;
2010;14/01/2011;0;Leverkusen;0;Dortmund;1;3;A;2.38;3.4;2.88;1.79;2;78;
2010;15/01/2011;0;Nurnberg;0;M'gladbach;0;1;A;2;3.5;3.6;1.64;2.2;78;
2010;15/01/2011;0;Schalke 04;0;Hamburg;0;1;A;2.1;3.4;3.4;1.87;1.91;78;
2010;15/01/2011;0;St Pauli;0;Freiburg;2;2;D;2.3;3.3;3.1;1.97;1.81;78;
2010;15/01/2011;0;Stuttgart;0;Mainz;1;0;H;1.95;3.4;3.8;1.8;1.98;78;
2010;15/01/2011;162;Werder Bremen;0;Hoffenheim;2;1;H;2;3.5;3.6;1.59;2.3;78;
2010;15/01/2011;0;Wolfsburg;157;Bayern Munich;1;1;D;5;3.6;1.7;1.6;2.26;78;
2010;16/01/2011;0;Ein Frankfurt;0;Hannover;0;3;A;2;3.4;3.75;1.78;2;78;
2010;16/01/2011;0;Kaiserslautern;192;FC Koln;1;1;D;1.91;3.5;4.2;1.85;1.93;78;
2010;21/01/2011;0;Hamburg;0;Ein Frankfurt;1;0;H;1.53;4;6;1.66;2.19;78;
2010;22/01/2011;157;Bayern Munich;0;Kaiserslautern;5;1;H;1.22;6;12;1.43;2.69;78;
2010;22/01/2011;0;Dortmund;0;Stuttgart;1;1;D;1.5;4.33;6.5;1.54;2.37;78;
2010;22/01/2011;192;FC Koln;162;Werder Bremen;3;0;H;2.9;3.3;2.38;1.76;2.03;78;
2010;22/01/2011;0;Freiburg;0;Nurnberg;1;1;D;2.38;3.2;3;1.96;1.82;78;
2010;22/01/2011;0;Hannover;0;Schalke 04;0;1;A;2.9;3.3;2.38;1.82;1.95;78;
2010;22/01/2011;0;Mainz;0;Wolfsburg;0;1;A;2.3;3.25;3.1;1.93;1.85;78;
